LogFilename: 2020-03-08-19:41:10_monitoringLog
JSonLogFilename: 2020-03-08-19:41:10_monitoringLog
vector_extension	format	bitwidth	countValuesSmall	countValuesLarge	repetition	runtime:µs	runtime compr [µs]	runtime decompr [µs]	check
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	17	1024	134217728	10	181365	133239	33400	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	17	1024	134217728	10	163503	121343	27769	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	18	1024	134217728	10	190011	140361	34241	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	18	1024	134217728	10	169522	127786	26718	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	19	1024	134217728	10	200054	147529	36527	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	19	1024	134217728	10	185129	138141	31306	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	20	1024	134217728	10	207670	153898	37082	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	20	1024	134217728	10	187080	141422	29324	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	21	1024	134217728	10	217126	160707	39030	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	21	1024	134217728	10	202407	149993	35391	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	22	1024	134217728	10	228936	168375	42546	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	22	1024	134217728	10	206324	156342	32258	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	23	1024	134217728	10	235917	175105	42023	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	23	1024	134217728	10	220655	163600	38653	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	24	1024	134217728	10	246794	184610	42757	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	24	1024	134217728	10	223525	169599	34816	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	25	1024	134217728	10	254890	189827	44943	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	25	1024	134217728	10	242231	180409	42049	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	26	1024	134217728	10	263002	197437	44738	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	26	1024	134217728	10	244025	185616	37801	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	27	1024	134217728	10	271457	202706	47237	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	27	1024	134217728	10	261121	191615	48337	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	28	1024	134217728	10	283202	212909	47988	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	28	1024	134217728	10	259793	197654	40261	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	29	1024	134217728	10	292826	219788	49894	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	29	1024	134217728	10	276788	205144	49093	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	30	1024	134217728	10	301491	226946	50960	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	30	1024	134217728	10	278396	211663	43498	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	31	1024	134217728	10	308402	231258	52901	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	31	1024	134217728	10	296497	219511	53054	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	32	1024	134217728	10	312510	236688	50898	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	32	1024	134217728	10	292687	224033	44110	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	33	1024	134217728	10	325148	243934	55663	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	33	1024	134217728	10	306649	232601	48836	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	34	1024	134217728	10	333703	250078	57477	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	34	1024	134217728	10	316241	240880	49488	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	35	1024	134217728	10	343962	258614	58522	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	35	1024	134217728	10	324532	246095	51898	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	36	1024	134217728	10	350867	266205	57225	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	36	1024	134217728	10	335951	257580	51171	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	37	1024	134217728	10	360461	270991	61410	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	37	1024	134217728	10	342618	259960	54826	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	38	1024	134217728	10	374690	282276	63719	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	38	1024	134217728	10	349956	265814	55653	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	39	1024	134217728	10	378070	284580	64089	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	39	1024	134217728	10	365774	273112	63708	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	40	1024	134217728	10	388190	295314	62855	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	40	1024	134217728	10	365430	279124	56499	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	41	1024	134217728	10	401659	303783	67163	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	41	1024	134217728	10	377810	286901	60479	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	42	1024	134217728	10	408555	307162	70071	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	42	1024	134217728	10	391069	298150	61860	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	43	1024	134217728	10	413590	311883	69695	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	43	1024	134217728	10	401851	306912	63258	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	44	1024	134217728	10	421141	320012	68531	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	44	1024	134217728	10	408904	314679	61801	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	45	1024	134217728	10	431399	325542	72564	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	45	1024	134217728	10	416597	317596	65957	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	46	1024	134217728	10	441842	331812	76109	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	46	1024	134217728	10	425421	323272	68508	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	47	1024	134217728	10	451867	341829	75481	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	47	1024	134217728	10	430082	327144	68673	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	48	1024	134217728	10	452742	344089	73453	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	48	1024	134217728	10	439685	338066	66708	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	49	1024	134217728	10	466152	352254	78105	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	49	1024	134217728	10	447217	340270	71319	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	50	1024	134217728	10	476720	358691	81514	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	50	1024	134217728	10	466674	346642	83916	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	51	1024	134217728	10	484447	366691	80743	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	51	1024	134217728	10	466131	355195	74106	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	52	1024	134217728	10	489026	371750	79454	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	52	1024	134217728	10	474242	364169	72514	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	53	1024	134217728	10	504565	382658	83537	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	53	1024	134217728	10	490057	367418	84623	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	54	1024	134217728	10	516313	388962	88218	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	54	1024	134217728	10	501525	379302	83435	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	55	1024	134217728	10	519834	393721	86344	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	55	1024	134217728	10	501452	382828	79205	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	56	1024	134217728	10	525426	400397	84619	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	56	1024	134217728	10	514348	387952	86447	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	57	1024	134217728	10	536982	406995	89082	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	57	1024	134217728	10	519114	396255	81975	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	58	1024	134217728	10	550233	414016	94594	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	58	1024	134217728	10	544079	412291	90521	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	59	1024	134217728	10	560851	426896	91811	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	59	1024	134217728	10	535197	408403	84713	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	60	1024	134217728	10	565293	430970	90976	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	60	1024	134217728	10	543050	417218	83172	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	61	1024	134217728	10	576511	438687	94307	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	61	1024	134217728	10	551286	420744	87163	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	62	1024	134217728	10	585133	440102	100728	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	62	1024	134217728	10	567557	427224	96428	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	63	1024	134217728	10	603236	451555	106986	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	63	1024	134217728	10	569539	434841	90062	1
avx512<v512<uint64_t>>	dynamic_vbp_f<512, 64, 8>	64	1024	134217728	10	594410	452779	96046	1
avx512<v512<uint64_t>>	static_vbp_f<vbp_l<bw, 8> >	64	1024	134217728	10	575550	442977	87431	1
